BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,"CORE SUBJECT 
(MS CORE and 
9-12 ONLY)","CORE COURSE 
(MS CORE and 9-12 ONLY)","SERVICE CATEGORY
(K-8 ONLY)",DATA SOURCE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,SCHOOLWIDE PUPIL-TEACHER RATIO
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Math,Other Math,-,STARS,121,4,30.25,22,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Science,Living Environment,-,STARS,124,4,31,27,35,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Science,Chemistry,-,STARS,62,2,31,29,33,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Science,Other Science,-,STARS,155,5,31,23,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Social Studies,Global History,-,STARS,194,7,27.71,14,33,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,88,3,29.33,22,33,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Social Studies,Economics,-,STARS,51,2,25.5,22,29,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Social Studies,Other Social Studies,-,STARS,29,1,29,29,29,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,English,English 9,-,STARS,23,2,11.5,11,12,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,English,English 11,-,STARS,13,2,6.5,5,8,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,English,English 12,-,STARS,5,1,5,5,5,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Math,Integrated Algebra,-,STARS,20,2,10,8,12,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Math,Geometry,-,STARS,9,1,9,9,9,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Science,Living Environment,-,STARS,12,1,12,12,12,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Science,Other Science,-,STARS,18,2,9,8,10,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Social Studies,Global History,-,STARS,20,2,10,8,12,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Social Studies,United States History Accelerated,-,STARS,5,1,5,5,5,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,SPEC ED,Social Studies,Participation in Government,-,STARS,6,1,6,6,6,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,,,,,,,,,,,,13.21
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,English,English 9,-,STARS,107,4,26.75,24,32,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,English,English 10,-,STARS,120,5,24,11,32,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,English,English 11,-,STARS,106,4,26.5,24,29,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,English,English 12,-,STARS,80,3,26.67,19,32,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Math,Geometry,-,STARS,109,4,27.25,21,33,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,135,5,27,15,34,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Math,Other Math,-,STARS,225,8,28.13,19,35,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Science,Living Environment,-,STARS,63,3,21,13,30,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Science,Chemistry,-,STARS,157,5,31.4,25,34,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Science,Physics,-,STARS,138,5,27.6,17,34,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Science,Other Science,-,STARS,152,6,25.33,19,31,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Social Studies,Global History,-,STARS,216,8,27,12,33,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,99,4,24.75,12,33,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,99,4,24.75,18,32,
Q,28,Q687,Queens High School for the Sciences at York College,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,34,1,34,34,34,
Q,28,Q687,Queens High School for the Sciences at York College,,,,,,,,,,,,17.37
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,English,English 9,-,STARS,176,6,29.33,20,33,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,English,English 10,-,STARS,132,4,33,30,37,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,English,English 11,-,STARS,127,4,31.75,29,34,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,English,English 12,-,STARS,86,3,28.67,17,36,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,English,Other English,-,STARS,28,1,28,28,28,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Math,Integrated Algebra,-,STARS,221,8,27.63,19,34,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Math,Geometry,-,STARS,131,5,26.2,16,32,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,130,4,32.5,30,35,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Science,Living Environment,-,STARS,178,6,29.67,24,32,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Science,Chemistry,-,STARS,115,4,28.75,22,35,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Science,Other Science,-,STARS,231,9,25.67,12,34,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Social Studies,Global History,-,STARS,269,8,33.63,31,36,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,114,4,28.5,25,34,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,30,1,30,30,30,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Social Studies,Economics,-,STARS,55,2,27.5,21,34,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,130,5,26,16,35,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,English,English 9,-,STARS,30,1,30,30,30,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,English,English 12,-,STARS,34,1,34,34,34,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Math,Integrated Algebra,-,STARS,14,1,14,14,14,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Science,Living Environment,-,STARS,11,1,11,11,11,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Science,Other Science,-,STARS,94,3,31.33,25,35,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Social Studies,Global History,-,STARS,63,2,31.5,31,32,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,25,1,25,25,25,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Social Studies,Participation in Government,-,STARS,33,1,33,33,33,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,ICT,Social Studies,Other Social Studies,-,STARS,188,6,31.33,24,36,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,English,English 9,-,STARS,15,1,15,15,15,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,English,English 11,-,STARS,9,1,9,9,9,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,English,English 12,-,STARS,10,1,10,10,10,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Math,Integrated Algebra,-,STARS,14,1,14,14,14,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Math,Geometry,-,STARS,12,1,12,12,12,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Math,Algebra 2/Trig,-,STARS,12,1,12,12,12,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Science,Living Environment,-,STARS,15,1,15,15,15,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Science,Other Science,-,STARS,11,1,11,11,11,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Social Studies,Global History,-,STARS,21,2,10.5,9,12,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Social Studies,United States History Accelerated,-,STARS,8,1,8,8,8,
Q,28,Q690,High School for Law Enforcement and Public Safety,09-12,SPEC ED,Social Studies,Participation in Government,-,STARS,8,1,8,8,8,
Q,28,Q690,High School for Law Enforcement and Public Safety,,,,,,,,,,,,20.73
Q,28,Q896,"Young Women's Leadership School, Queens",06,GEN ED,-,-,-,ATS,84,3,28,27,29,
Q,28,Q896,"Young Women's Leadership School, Queens",07,GEN ED,-,-,-,ATS,78,3,26,24,27,
Q,28,Q896,"Young Women's Leadership School, Queens",08,GEN ED,-,-,-,ATS,74,3,24.67,22,28,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,GEN ED,English,MS English Core,-,STARS,184,7,26.29,22,29,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,GEN ED,Math,MS Math Core,-,STARS,156,6,26,22,29,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,GEN ED,Science,MS Science Core,-,STARS,208,8,26,22,29,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,236,9,26.22,22,29,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,ICT,English,MS English Core,-,STARS,52,2,26,24,28,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,ICT,Math,MS Math Core,-,STARS,52,2,26,24,28,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,G&T,Math,Integrated Algebra,-,STARS,28,1,28,28,28,
Q,28,Q896,"Young Women's Leadership School, Queens",MS Core,G&T,Science,Other Science,-,STARS,28,1,28,28,28,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,English,English 9,-,STARS,59,2,29.5,27,32,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,English,English 10,-,STARS,92,3,30.67,28,32,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,English,English 11,-,STARS,53,2,26.5,23,30,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,English,English 12,-,STARS,59,2,29.5,25,34,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,English,Other English,-,STARS,56,2,28,27,29,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Math,Integrated Algebra,-,STARS,41,2,20.5,19,22,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Math,Geometry,-,STARS,99,3,33,33,33,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,52,2,26,20,32,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Math,Other Math,-,STARS,75,3,25,11,32,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Science,Living Environment,-,STARS,88,3,29.33,27,33,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Science,Chemistry,-,STARS,71,3,23.67,17,29,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Science,Other Physical Sciences,-,STARS,17,1,17,17,17,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Science,Other Science,-,STARS,89,3,29.67,26,32,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Social Studies,Global History,-,STARS,182,6,30.33,27,34,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,71,3,23.67,17,32,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Social Studies,Participation in Government,-,STARS,75,3,25,17,34,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,85,3,28.33,23,31,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,ICT,English,English 9,-,STARS,30,1,30,30,30,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,ICT,Math,Integrated Algebra,-,STARS,29,1,29,29,29,
Q,28,Q896,"Young Women's Leadership School, Queens",09-12,ICT,Math,Geometry,-,STARS,18,1,18,18,18,
Q,28,Q896,"Young Women's Leadership School, Queens",,,,,,,,,,,,17.09
Q,29,Q015,P.S. 015 JACKIE ROBINSON,0K,GEN ED,-,-,-,ATS,52,2,26,26,26,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,01,GEN ED,-,-,-,ATS,68,3,22.67,22,24,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,02,GEN ED,-,-,-,ATS,70,3,23.33,22,24,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,03,GEN ED,-,-,-,ATS,72,3,24,21,26,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,04,GEN ED,-,-,-,ATS,70,3,23.33,23,24,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,05,GEN ED,-,-,-,ATS,40,2,20,20,20,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,05,ICT,-,-,-,ATS,23,1,23,23,23,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,0K-09,SPEC ED,-,-,12:1:1,ATS,13,2,6.5,6,7,
Q,29,Q015,P.S. 015 JACKIE ROBINSON,,,,,,,,,,,,16.2
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K,GEN ED,-,-,-,ATS,134,6,22.33,19,23,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K,ICT,-,-,-,ATS,21,1,21,21,21,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,01,GEN ED,-,-,-,ATS,140,5,28,28,28,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,01,ICT,-,-,-,ATS,27,1,27,27,27,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,02,GEN ED,-,-,-,ATS,149,5,29.8,29,31,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,02,ICT,-,-,-,ATS,27,1,27,27,27,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,03,GEN ED,-,-,-,ATS,139,5,27.8,27,28,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,03,ICT,-,-,-,ATS,24,1,24,24,24,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,04,GEN ED,-,-,-,ATS,159,5,31.8,31,32,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,04,ICT,-,-,-,ATS,28,1,28,28,28,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,05,GEN ED,-,-,-,ATS,122,4,30.5,30,31,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,05,ICT,-,-,-,ATS,28,1,28,28,28,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,0K-09,SPEC ED,-,-,12:1:1,ATS,67,6,11.17,10,12,
Q,29,Q033,P.S. 033 EDWARD M. FUNK,,,,,,,,,,,,18.16
Q,29,Q034,P.S. 034 JOHN HARVARD,0K,GEN ED,-,-,-,ATS,70,3,23.33,23,24,
Q,29,Q034,P.S. 034 JOHN HARVARD,01,GEN ED,-,-,-,ATS,87,3,29,27,32,
Q,29,Q034,P.S. 034 JOHN HARVARD,02,GEN ED,-,-,-,ATS,82,3,27.33,26,30,
Q,29,Q034,P.S. 034 JOHN HARVARD,03,GEN ED,-,-,-,ATS,85,4,21.25,15,24,
Q,29,Q034,P.S. 034 JOHN HARVARD,04,GEN ED,-,-,-,ATS,77,3,25.67,25,27,
Q,29,Q034,P.S. 034 JOHN HARVARD,05,GEN ED,-,-,-,ATS,82,3,27.33,24,31,
Q,29,Q034,P.S. 034 JOHN HARVARD,0K-09,SPEC ED,-,-,12:1:1,ATS,53,5,10.6,9,12,
Q,29,Q034,P.S. 034 JOHN HARVARD,,,,,,,,,,,,19.5
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,0K,GEN ED,-,-,-,ATS,73,3,24.33,24,25,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,0K,ICT,-,-,-,ATS,25,1,25,25,25,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,01,GEN ED,-,-,-,ATS,69,3,23,22,24,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,01,ICT,-,-,-,ATS,23,1,23,23,23,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,02,GEN ED,-,-,-,ATS,84,4,21,15,24,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,02,ICT,-,-,-,ATS,24,1,24,24,24,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,03,GEN ED,-,-,-,ATS,95,4,23.75,23,24,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,03,ICT,-,-,-,ATS,25,1,25,25,25,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,04,GEN ED,-,-,-,ATS,75,3,25,24,26,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,04,ICT,-,-,-,ATS,25,1,25,25,25,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,05,GEN ED,-,-,-,ATS,92,4,23,21,27,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,0K-09,SPEC ED,-,-,12:1:1,ATS,22,2,11,10,12,
Q,29,Q035,P.S. 035 NATHANIEL WOODHULL,,,,,,,,,,,,15.29
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,0K,GEN ED,-,-,-,ATS,45,2,22.5,22,23,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,0K,ICT,-,-,-,ATS,22,1,22,22,22,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,01,GEN ED,-,-,-,ATS,55,2,27.5,27,28,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,01,ICT,-,-,-,ATS,25,1,25,25,25,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,02,GEN ED,-,-,-,ATS,51,2,25.5,25,26,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,02,ICT,-,-,-,ATS,29,1,29,29,29,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,03,GEN ED,-,-,-,ATS,89,3,29.67,29,31,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,04,GEN ED,-,-,-,ATS,73,3,24.33,23,25,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,05,GEN ED,-,-,-,ATS,53,2,26.5,26,27,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,53,5,10.6,9,12,
Q,29,Q036,P.S. 036 SAINT ALBANS SCHOOL,,,,,,,,,,,,18.56
Q,29,Q037,CYNTHIA JENKINS SCHOOL,0K,GEN ED,-,-,-,ATS,66,3,22,21,23,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,01,GEN ED,-,-,-,ATS,82,3,27.33,27,28,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,02,GEN ED,-,-,-,ATS,49,2,24.5,24,25,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,02,ICT,-,-,-,ATS,26,1,26,26,26,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,03,GEN ED,-,-,-,ATS,49,2,24.5,24,25,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,03,ICT,-,-,-,ATS,29,1,29,29,29,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,04,GEN ED,-,-,-,ATS,53,2,26.5,25,28,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,04,ICT,-,-,-,ATS,23,1,23,23,23,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,05,GEN ED,-,-,-,ATS,52,2,26,25,27,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,05,ICT,-,-,-,ATS,22,1,22,22,22,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,52,5,10.4,8,13,
Q,29,Q037,CYNTHIA JENKINS SCHOOL,,,,,,,,,,,,17.7
Q,29,Q038,P.S. 038 ROSEDALE,0K,GEN ED,-,-,-,ATS,22,1,22,22,22,
Q,29,Q038,P.S. 038 ROSEDALE,01,GEN ED,-,-,-,ATS,27,1,27,27,27,
Q,29,Q038,P.S. 038 ROSEDALE,02,GEN ED,-,-,-,ATS,25,1,25,25,25,
Q,29,Q038,P.S. 038 ROSEDALE,03,ICT,-,-,-,ATS,30,1,30,30,30,
Q,29,Q038,P.S. 038 ROSEDALE,04,GEN ED,-,-,-,ATS,33,1,33,33,33,
Q,29,Q038,P.S. 038 ROSEDALE,05,GEN ED,-,-,-,ATS,41,2,20.5,20,21,
Q,29,Q038,P.S. 038 ROSEDALE,0K-09,SPEC ED,-,-,12:1,ATS,12,1,12,12,12,
Q,29,Q038,P.S. 038 ROSEDALE,0K-09,SPEC ED,-,-,12:1:1,ATS,10,1,10,10,10,
Q,29,Q038,P.S. 038 ROSEDALE,,,,,,,,,,,,17.9
Q,29,Q052,P.S. 052 QUEENS,0K,GEN ED,-,-,-,ATS,81,3,27,26,28,
Q,29,Q052,P.S. 052 QUEENS,01,GEN ED,-,-,-,ATS,46,2,23,23,23,
Q,29,Q052,P.S. 052 QUEENS,01,ICT,-,-,-,ATS,27,1,27,27,27,
Q,29,Q052,P.S. 052 QUEENS,02,GEN ED,-,-,-,ATS,33,1,33,33,33,
Q,29,Q052,P.S. 052 QUEENS,02,ICT,-,-,-,ATS,34,1,34,34,34,
Q,29,Q052,P.S. 052 QUEENS,03,GEN ED,-,-,-,ATS,81,3,27,26,28,
Q,29,Q052,P.S. 052 QUEENS,04,GEN ED,-,-,-,ATS,33,1,33,33,33,
Q,29,Q052,P.S. 052 QUEENS,04,ICT,-,-,-,ATS,34,1,34,34,34,
Q,29,Q052,P.S. 052 QUEENS,05,GEN ED,-,-,-,ATS,25,1,25,25,25,
Q,29,Q052,P.S. 052 QUEENS,05,ICT,-,-,-,ATS,23,1,23,23,23,
Q,29,Q052,P.S. 052 QUEENS,0K-09,SPEC ED,-,-,12:1:1,ATS,40,4,10,7,12,
Q,29,Q052,P.S. 052 QUEENS,,,,,,,,,,,,16.34
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,06,GEN ED,-,-,-,ATS,130,5,26,22,28,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,06,ICT,-,-,-,ATS,19,1,19,19,19,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,07,GEN ED,-,-,-,ATS,147,5,29.4,27,31,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,07,ICT,-,-,-,ATS,20,1,20,20,20,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,08,GEN ED,-,-,-,ATS,132,5,26.4,20,32,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,08,ICT,-,-,-,ATS,24,1,24,24,24,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,0K-09,SPEC ED,-,-,12:1,ATS,17,2,8.5,8,9,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,0K-09,SPEC ED,-,-,12:1:1,ATS,22,2,11,10,12,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,GEN ED,English,MS English Core,-,STARS,408,15,27.2,22,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,GEN ED,Math,MS Math Core,-,STARS,378,14,27,22,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,GEN ED,Science,MS Science Core,-,STARS,378,14,27,22,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,378,14,27,22,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,ICT,English,MS English Core,-,STARS,63,3,21,18,25,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,ICT,Math,MS Math Core,-,STARS,63,3,21,18,25,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,ICT,Science,MS Science Core,-,STARS,63,3,21,18,25,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,63,3,21,18,25,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,G&T,Math,Integrated Algebra,-,STARS,30,1,30,30,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,G&T,Science,Living Environment,-,STARS,30,1,30,30,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,G&T,Social Studies,Global History,-,STARS,30,1,30,30,30,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,SPEC ED,English,MS English Core,-,STARS,40,6,6.67,5,10,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,SPEC ED,Math,MS Math Core,-,STARS,40,6,6.67,5,10,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,SPEC ED,Science,MS Science Core,-,STARS,40,6,6.67,5,10,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,40,6,6.67,5,10,
Q,29,Q059,I.S. 059 SPRINGFIELD GARDENS,,,,,,,,,,,,16.16
Q,29,Q095,P.S. 095 EASTWOOD,0K,GEN ED,-,-,-,ATS,198,8,24.75,23,25,
Q,29,Q095,P.S. 095 EASTWOOD,0K,ICT,-,-,-,ATS,22,1,22,22,22,
Q,29,Q095,P.S. 095 EASTWOOD,01,GEN ED,-,-,-,ATS,204,7,29.14,28,31,
Q,29,Q095,P.S. 095 EASTWOOD,01,ICT,-,-,-,ATS,53,2,26.5,26,27,
Q,29,Q095,P.S. 095 EASTWOOD,02,GEN ED,-,-,-,ATS,210,7,30,27,32,
Q,29,Q095,P.S. 095 EASTWOOD,02,ICT,-,-,-,ATS,59,2,29.5,29,30,
Q,29,Q095,P.S. 095 EASTWOOD,03,GEN ED,-,-,-,ATS,193,7,27.57,22,30,
Q,29,Q095,P.S. 095 EASTWOOD,03,ICT,-,-,-,ATS,28,1,28,28,28,
Q,29,Q095,P.S. 095 EASTWOOD,04,GEN ED,-,-,-,ATS,210,7,30,21,32,
Q,29,Q095,P.S. 095 EASTWOOD,04,ICT,-,-,-,ATS,62,2,31,31,31,
Q,29,Q095,P.S. 095 EASTWOOD,05,GEN ED,-,-,-,ATS,183,6,30.5,28,32,
Q,29,Q095,P.S. 095 EASTWOOD,05,ICT,-,-,-,ATS,59,2,29.5,28,31,
